snapshot_date,carrier,flight,flight_date,cabin,subclass,pos_code,origin,destination,pax_Y
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,R,KZ,ALA - Almaty,LHR - Heathrow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,R,KZ,ALA - Almaty,LIN - Linate,6
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,R,US,ALA - Almaty,GEG - Spokane,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,R,US,ALA - Almaty,JFK - John F. Kennedy,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,GB,ALA - Almaty,ABZ - Aberdeen,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,GB,ALA - Almaty,LBA - Leeds/Bradford,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,GB,ALA - Almaty,LHR - Heathrow,6
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,GB,ALA - Almaty,MAN - Manchester,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,GB,ALA - Almaty,NCL - Newcastle,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,HU,ALA - Almaty,BUD - Budapest,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,ABZ - Aberdeen,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,AMS - Amsterdam,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,ATL - Atlanta,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,BCN - Barcelona,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,BHX - Birmingham,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,BRS - Bristol,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,CDG - Charles De Gaulle,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,DTW - Metropolitan Wayne County,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,DUB - Dublin,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,GVA - Geneva,9
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,JFK - John F. Kennedy,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,LHR - Heathrow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,LIN - Linate,8
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,MAD - Madrid,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,MAN - Manchester,5
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,NCE - Cote D Azur,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,ORD - O Hare,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,TFN - Norte,5
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,T,KZ,ALA - Almaty,YVR - Vancouver,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,U,KZ,ALA - Almaty,CDG - Charles De Gaulle,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,U,KZ,ALA - Almaty,GVA - Geneva,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,U,KZ,ALA - Almaty,JFK - John F. Kennedy,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,U,KZ,ALA - Almaty,YVR - Vancouver,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,X,KZ,ALA - Almaty,GVA - Geneva,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,X,KZ,ALA - Almaty,IAH - George Bush,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,X,KZ,ALA - Almaty,SXB - Strasbourg,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,X,KZ,ALA - Almaty,ZRH - Zurich,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,4,Y,KZ,ALA - Almaty,AMS - Amsterdam,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,2,Z,CH,ALA - Almaty,GVA - Geneva,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,2,Z,FR,ALA - Almaty,LYS - Lyon,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,2,Z,FR,ALA - Almaty,SXB - Strasbourg,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,2,Z,GB,ALA - Almaty,LHR - Heathrow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,2,Z,KZ,ALA - Almaty,GVA - Geneva,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,2,Z,KZ,ALA - Almaty,MAN - Manchester,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,2,Z,KZ,ALA - Almaty,SAN - San Diego,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-06,2,Z,RO,ALA - Almaty,OTP - Henri Coanda,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,B,KZ,ALA - Almaty,GVA - Geneva,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,B,KZ,ALA - Almaty,YUL - Pierre E. Trudeau,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,B,KZ,TSE - Astana,IAH - George Bush,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,DE,ALA - Almaty,TXL - Tegel,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,IT,ALA - Almaty,FCO - Fiumicino,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,AMS - Amsterdam,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,BHX - Birmingham,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,EDI - Edinburgh,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,GVA - Geneva,11
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,LBA - Leeds/Bradford,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,LHR - Heathrow,5
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,MAN - Manchester,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,MUC - Munich,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,MXP - Malpensa,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,PRG - Prague,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,TUL - Tulsa,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,VIE - Vienna,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,YYC - Calgary,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,YYZ - Lester B.Pearson,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,KZ,ALA - Almaty,ZRH - Zurich,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,NL,ALA - Almaty,AMS - Amsterdam,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,H,NO,ALA - Almaty,SVG - Stavanger,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,I,CH,ALA - Almaty,LIN - Linate,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,I,KZ,ALA - Almaty,MIA - Miami,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,I,RU,ALA - Almaty,GVA - Geneva,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,CA,ALA - Almaty,YYC - Calgary,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,GB,ALA - Almaty,ABZ - Aberdeen,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,GB,ALA - Almaty,LPL - John Lennon,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,IE,ALA - Almaty,DUB - Dublin,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,KZ,ALA - Almaty,AMS - Amsterdam,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,KZ,ALA - Almaty,CDG - Charles De Gaulle,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,KZ,ALA - Almaty,EDI - Edinburgh,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,KZ,ALA - Almaty,GVA - Geneva,5
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,KZ,ALA - Almaty,LHR - Heathrow,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,KZ,ALA - Almaty,MXP - Malpensa,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,KZ,ALA - Almaty,VIE - Vienna,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,K,KZ,ALA - Almaty,YOW - Ottawa,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,L,KZ,ALA - Almaty,AMS - Amsterdam,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,L,KZ,ALA - Almaty,BCN - Barcelona,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,L,KZ,ALA - Almaty,BRS - Bristol,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,L,KZ,ALA - Almaty,GVA - Geneva,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,L,KZ,ALA - Almaty,LHR - Heathrow,5
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,L,KZ,ALA - Almaty,NUE - Nuremberg,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,L,KZ,ALA - Almaty,PDX - Portland,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,L,KZ,ALA - Almaty,PRG - Prague,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,L,KZ,ALA - Almaty,YYZ - Lester B.Pearson,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,L,NO,ALA - Almaty,SVG - Stavanger,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,M,KZ,ALA - Almaty,ABZ - Aberdeen,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,M,KZ,ALA - Almaty,BHX - Birmingham,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,M,KZ,ALA - Almaty,EDI - Edinburgh,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,M,KZ,ALA - Almaty,FLR - Florence,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,M,KZ,ALA - Almaty,LHR - Heathrow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,M,KZ,ALA - Almaty,NUE - Nuremberg,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,M,NL,ALA - Almaty,AMS - Amsterdam,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,N,DE,ALA - Almaty,HAJ - Hannover,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,N,GB,ALA - Almaty,LCY - City,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,N,KZ,ALA - Almaty,CLE - Cleveland,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,N,KZ,ALA - Almaty,IAD - Dulles,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,N,KZ,ALA - Almaty,JFK - John F. Kennedy,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,N,KZ,ALA - Almaty,MXP - Malpensa,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,N,KZ,ALA - Almaty,SFO - San Francisco,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,N,US,ALA - Almaty,IAH - George Bush,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,N,US,ALA - Almaty,JFK - John F. Kennedy,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,O,KZ,ALA - Almaty,GVA - Geneva,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,O,KZ,ALA - Almaty,LAX - Los Angeles,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,FR,ALA - Almaty,MPL - Montpellier,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,GB,ALA - Almaty,LHR - Heathrow,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,GB,ALA - Almaty,LPL - John Lennon,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,GB,ALA - Almaty,MAN - Manchester,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,AMS - Amsterdam,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,BHX - Birmingham,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,BRS - Bristol,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,CDG - Charles De Gaulle,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,GLA - Glasgow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,LBA - Leeds/Bradford,5
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,LHR - Heathrow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,LPL - John Lennon,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,LYS - Lyon,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,MAN - Manchester,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,MUC - Munich,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,RSW - Southwest Florida,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,TUL - Tulsa,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,YEG - Edmonton,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Q,KZ,ALA - Almaty,YYZ - Lester B.Pearson,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,R,KZ,ALA - Almaty,JFK - John F. Kennedy,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,R,KZ,ALA - Almaty,SFO - San Francisco,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,R,US,ALA - Almaty,JFK - John F. Kennedy,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,DE,ALA - Almaty,BRE - Bremen,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,DE,ALA - Almaty,DUS - Duesseldorf,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,DE,ALA - Almaty,HAM - Hamburg,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,DE,ALA - Almaty,TXL - Tegel,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,GB,ALA - Almaty,ABZ - Aberdeen,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,GB,ALA - Almaty,BHX - Birmingham,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,GB,ALA - Almaty,EDI - Edinburgh,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,GB,ALA - Almaty,HUY - Humberside,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,GB,ALA - Almaty,LBA - Leeds/Bradford,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,GB,ALA - Almaty,LPL - John Lennon,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,GB,ALA - Almaty,MAN - Manchester,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,GB,ALA - Almaty,NCL - Newcastle,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,BCN - Barcelona,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,BHX - Birmingham,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,CDG - Charles De Gaulle,8
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,CWL - Cardiff,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,DTW - Metropolitan Wayne County,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,DUB - Dublin,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,EDI - Edinburgh,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,FAR - Hector,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,IAD - Dulles,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,LIN - Linate,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,MAN - Manchester,6
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,MIA - Miami,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,NCE - Cote D Azur,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,NCL - Newcastle,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,NWI - Norwich,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,ORD - O Hare,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,PRG - Prague,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,TUL - Tulsa,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,KZ,ALA - Almaty,ZRH - Zurich,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,NL,ALA - Almaty,AMS - Amsterdam,6
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,NL,ALA - Almaty,DUS - Duesseldorf,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,US,ALA - Almaty,IAD - Dulles,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,T,US,ALA - Almaty,JFK - John F. Kennedy,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,U,KZ,ALA - Almaty,FCO - Fiumicino,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,X,KZ,ALA - Almaty,GVA - Geneva,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,X,KZ,ALA - Almaty,LAX - Los Angeles,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,X,KZ,ALA - Almaty,TXL - Tegel,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Y,KZ,ALA - Almaty,FRA - Frankfurt,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Y,KZ,ALA - Almaty,GVA - Geneva,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Y,KZ,ALA - Almaty,LHR - Heathrow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,4,Y,KZ,ALA - Almaty,MUC - Munich,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,Z,FR,ALA - Almaty,CDG - Charles De Gaulle,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,Z,KZ,ALA - Almaty,AMS - Amsterdam,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,Z,KZ,ALA - Almaty,CDG - Charles De Gaulle,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,Z,KZ,ALA - Almaty,GVA - Geneva,7
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,Z,KZ,ALA - Almaty,MAN - Manchester,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,Z,KZ,ALA - Almaty,SVG - Stavanger,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-08,2,Z,KZ,ALA - Almaty,ZRH - Zurich,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,B,FR,ALA - Almaty,AMS - Amsterdam,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,B,KZ,ALA - Almaty,IND - Indianapolis,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,H,KZ,ALA - Almaty,LBA - Leeds/Bradford,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,H,KZ,ALA - Almaty,LHR - Heathrow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,H,KZ,ALA - Almaty,LIN - Linate,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,CH,ALA - Almaty,GVA - Geneva,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,KZ,ALA - Almaty,AMS - Amsterdam,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,KZ,ALA - Almaty,CDG - Charles De Gaulle,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,KZ,ALA - Almaty,EDI - Edinburgh,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,KZ,ALA - Almaty,GLA - Glasgow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,KZ,ALA - Almaty,IND - Indianapolis,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,KZ,ALA - Almaty,MAD - Madrid,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,KZ,ALA - Almaty,MAN - Manchester,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,KZ,ALA - Almaty,MUC - Munich,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,KZ,ALA - Almaty,WAW - Warsaw,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,KZ,ALA - Almaty,YUL - Pierre E. Trudeau,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,KZ,ALA - Almaty,ZRH - Zurich,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,SE,ALA - Almaty,LPI - City,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,K,US,TSE - Astana,JFK - John F. Kennedy,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,L,BR,ALA - Almaty,AMS - Amsterdam,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,L,CA,ALA - Almaty,YYZ - Lester B.Pearson,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,L,KZ,ALA - Almaty,VIE - Vienna,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,L,KZ,ALA - Almaty,YVR - Vancouver,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,M,IT,GUW - Atyrau,VCE - Venice,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,M,KZ,ALA - Almaty,AMS - Amsterdam,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,M,KZ,TSE - Astana,LHR - Heathrow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,CA,ALA - Almaty,YUL - Pierre E. Trudeau,5
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,DK,ALA - Almaty,CPH - Copenhagen,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,GB,ALA - Almaty,LCY - City,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,KZ,ALA - Almaty,AMS - Amsterdam,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,KZ,ALA - Almaty,BCN - Barcelona,6
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,KZ,ALA - Almaty,BOS - Boston,4
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,KZ,ALA - Almaty,FCO - Fiumicino,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,KZ,ALA - Almaty,JFK - John F. Kennedy,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,KZ,ALA - Almaty,LIN - Linate,16
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,KZ,ALA - Almaty,MXP - Malpensa,9
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,KZ,ALA - Almaty,YUL - Pierre E. Trudeau,3
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,KZ,ALA - Almaty,YVR - Vancouver,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,US,ALA - Almaty,DEN - Denver,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,N,US,ALA - Almaty,SAN - San Diego,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,CA,ALA - Almaty,YUL - Pierre E. Trudeau,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,DE,ALA - Almaty,HAJ - Hannover,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,GB,ALA - Almaty,EDI - Edinburgh,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,GB,ALA - Almaty,LHR - Heathrow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,KZ,ALA - Almaty,BHX - Birmingham,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,KZ,ALA - Almaty,FLR - Florence,2
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,KZ,ALA - Almaty,GVA - Geneva,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,KZ,ALA - Almaty,LBA - Leeds/Bradford,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,KZ,ALA - Almaty,LHR - Heathrow,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,KZ,ALA - Almaty,MAN - Manchester,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,NL,ALA - Almaty,AMS - Amsterdam,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,NL,ALA - Almaty,DUS - Duesseldorf,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,Q,RU,ALA - Almaty,LIS - Lisbon,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,R,CH,ALA - Almaty,ZRH - Zurich,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,R,DE,ALA - Almaty,AMS - Amsterdam,1
2012-02-01,KL,KL0410_ALAAMS,2012-01-10,4,R,DE,ALA - Almaty,BRE - Bremen,2
